Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	logFC	logCPM	PValue	FDR
ENSG00000163132	MSX1	protein_coding	msh homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7391]	4	-0.210834267999246	5.76058745785958	0.286607934461148	0.452619188110415
ENSG00000163344	PMVK	protein_coding	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]	1	-0.226362648347916	3.94073802032688	0.286635879066649	0.452620269712092
ENSG00000049541	RFC2	protein_coding	replication factor C subunit 2 [Source:HGNC Symbol;Acc:HGNC:9970]	7	0.177171424177956	5.02051378316468	0.286688341617209	0.452660063162051
ENSG00000165716	DIPK1B	protein_coding	divergent protein kinase domain 1B [Source:HGNC Symbol;Acc:HGNC:28290]	9	-0.285662856381896	5.09162421611937	0.2867947994052	0.452785095495288
ENSG00000215251	FASTKD5	protein_coding	FAST kinase domains 5 [Source:HGNC Symbol;Acc:HGNC:25790]	20	0.236863471942142	4.21304803276374	0.286848328442999	0.452826549293359
ENSG00000257950	P2RX5-TAX1BP3	protein_coding	P2RX5-TAX1BP3 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49191]	17	0.463286302909214	0.230217434359062	0.286893069852755	0.452854124140616
ENSG00000169139	UBE2V2	protein_coding	ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495]	8	0.294018039517801	5.49347530789896	0.28700430675011	0.45298664536871
ENSG00000110628	SLC22A18	protein_coding	solute carrier family 22 member 18 [Source:HGNC Symbol;Acc:HGNC:10964]	11	-0.321478414165822	2.56440306364503	0.287133847176849	0.453148027613763
ENSG00000132906	CASP9	protein_coding	caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]	1	0.190337302950963	4.09907211902833	0.287275389546231	0.453328318573049
ENSG00000174371	EXO1	protein_coding	exonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3511]	1	0.248062123263363	3.30754667404321	0.287317300828049	0.453351369661592
ENSG00000108932	SLC16A6	protein_coding	solute carrier family 16 member 6 [Source:HGNC Symbol;Acc:HGNC:10927]	17	-0.326520353956524	1.99524884204573	0.287477349009288	0.453560804157185
ENSG00000130224	LRCH2	protein_coding	leucine rich repeats and calponin homology domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29292]	X	-0.22773195738255	5.21558692161924	0.28768917141334	0.45385187668856
ENSG00000138821	SLC39A8	protein_coding	solute carrier family 39 member 8 [Source:HGNC Symbol;Acc:HGNC:20862]	4	0.215914439722018	4.54119859971271	0.287925665660979	0.454181811954673
ENSG00000168303	MPLKIP	protein_coding	M-phase specific PLK1 interacting protein [Source:HGNC Symbol;Acc:HGNC:16002]	7	0.203036670452239	4.20708517212987	0.288130250826466	0.454458173545362
ENSG00000136542	GALNT5	protein_coding	polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127]	2	0.271765245008688	4.42120187944429	0.288166056519745	0.454458173545362
ENSG00000106462	EZH2	protein_coding	enhancer of zeste 2 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:3527]	7	-0.184109333060111	4.34075099514259	0.288182974539817	0.454458173545362
ENSG00000224281	SLC25A5-AS1	lncRNA	SLC25A5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43438]	X	-0.39454698093354	0.588464787601619	0.288251500703695	0.454523069105807
ENSG00000198925	ATG9A	protein_coding	autophagy related 9A [Source:HGNC Symbol;Acc:HGNC:22408]	2	-0.18327985166371	4.96627868338856	0.288407841778664	0.454686815892696
ENSG00000010803	SCMH1	protein_coding	Scm polycomb group protein homolog 1 [Source:HGNC Symbol;Acc:HGNC:19003]	1	0.17831348482047	5.5025856219194	0.288420706655338	0.454686815892696
ENSG00000141510	TP53	protein_coding	tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]	17	0.218390091467173	6.09727234131466	0.288454829144484	0.454686815892696
ENSG00000136877	FPGS	protein_coding	folylpolyglutamate synthase [Source:HGNC Symbol;Acc:HGNC:3824]	9	-0.218933118614307	5.19312511641827	0.28846488307719	0.454686815892696
ENSG00000175662	TOM1L2	protein_coding	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	17	-0.189878256940204	5.77094186704342	0.288575663294975	0.454818254708093
ENSG00000197181	PIWIL2	protein_coding	piwi like RNA-mediated gene silencing 2 [Source:HGNC Symbol;Acc:HGNC:17644]	8	-0.44006525543728	0.841756750919378	0.288640399446314	0.454877106340793
ENSG00000177302	TOP3A	protein_coding	DNA topoisomerase III alpha [Source:HGNC Symbol;Acc:HGNC:11992]	17	-0.17797342313219	6.15765609766866	0.28878043631212	0.455054604206743
ENSG00000186908	ZDHHC17	protein_coding	zinc finger DHHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:18412]	12	0.340678055287034	5.07964919883993	0.289033720390516	0.455345488537384
ENSG00000182149	IST1	protein_coding	IST1 factor associated with ESCRT-III [Source:HGNC Symbol;Acc:HGNC:28977]	16	0.157736390426221	7.34398557183201	0.289039343832469	0.455345488537384
ENSG00000165164	CFAP47	protein_coding	cilia and flagella associated protein 47 [Source:HGNC Symbol;Acc:HGNC:26708]	X	-0.237711770096326	3.58473785396506	0.289047304817154	0.455345488537384
ENSG00000142279	WTIP	protein_coding	WT1 interacting protein [Source:HGNC Symbol;Acc:HGNC:20964]	19	-0.190892976641068	4.53435532142711	0.289108586455806	0.455398820748714
ENSG00000148840	PPRC1	protein_coding	PPARG related coactivator 1 [Source:HGNC Symbol;Acc:HGNC:30025]	10	0.179281554633116	5.90929116762641	0.289168745716864	0.455422624293574
ENSG00000198890	PRMT6	protein_coding	protein arginine methyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18241]	1	0.18158216980352	5.10872203067782	0.289248562273652	0.455422624293574
ENSG00000147813	NAPRT	protein_coding	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	8	-0.288801641555288	4.10108978635203	0.289261607497869	0.455422624293574
ENSG00000240445	FOXO3B	protein_coding	forkhead box O3B [Source:HGNC Symbol;Acc:HGNC:3822]	17	-0.173891372593045	4.80298997199797	0.289293132010564	0.455422624293574
ENSG00000196872	KIAA1211L	protein_coding	KIAA1211 like [Source:HGNC Symbol;Acc:HGNC:33454]	2	0.470340913034041	0.191717081324429	0.289309074674118	0.455422624293574
ENSG00000170633	RNF34	protein_coding	ring finger protein 34 [Source:HGNC Symbol;Acc:HGNC:17297]	12	-0.195203905622285	4.70598062551944	0.289312354969311	0.455422624293574
ENSG00000152242	C18orf25	protein_coding	chromosome 18 open reading frame 25 [Source:HGNC Symbol;Acc:HGNC:28172]	18	-0.198294771544099	5.02845954002249	0.289315697485463	0.455422624293574
ENSG00000163235	TGFA	protein_coding	transforming growth factor alpha [Source:HGNC Symbol;Acc:HGNC:11765]	2	0.417306753170381	0.637947792015035	0.289371273918708	0.455441876803096
ENSG00000173409	ARV1	protein_coding	ARV1 homolog, fatty acid homeostasis modulator [Source:HGNC Symbol;Acc:HGNC:29561]	1	-0.208704150917082	3.85446108635489	0.289382787296595	0.455441876803096
ENSG00000197961	ZNF121	protein_coding	zinc finger protein 121 [Source:HGNC Symbol;Acc:HGNC:12904]	19	0.20842266646599	6.22836331109743	0.289520457209003	0.455615360771328
ENSG00000279145	AC011912.1	lncRNA	TEC	15	-0.418987113663553	0.593965806436876	0.289584283063427	0.455672615237409
ENSG00000162571	TTLL10	protein_coding	tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]	1	-0.488218091482627	0.236004411314673	0.289835954376335	0.456025413291449
ENSG00000078098	FAP	protein_coding	fibroblast activation protein alpha [Source:HGNC Symbol;Acc:HGNC:3590]	2	0.418464104665462	1.83233215429293	0.289903347018134	0.456088229475942
ENSG00000083312	TNPO1	protein_coding	transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401]	5	0.229071862040761	7.94392551022159	0.289960817229667	0.456135424849019
ENSG00000174840	PDE12	protein_coding	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]	3	-0.19281222520093	4.46937980554808	0.290128825749733	0.456356481882207
ENSG00000224051	CPTP	protein_coding	ceramide-1-phosphate transfer protein [Source:HGNC Symbol;Acc:HGNC:28116]	1	-0.275665183721987	4.54942375543876	0.29021746265632	0.456452661735866
ENSG00000020129	NCDN	protein_coding	neurochondrin [Source:HGNC Symbol;Acc:HGNC:17597]	1	-0.221110273286367	5.51206695798088	0.290288166889946	0.456520621617794
ENSG00000204253	HNRNPCP2	processed_pseudogene	heterogeneous nuclear ribonucleoprotein C pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48814]	2	0.417334543849223	0.640652717541238	0.290400833770492	0.456609591995436
ENSG00000197705	KLHL14	protein_coding	kelch like family member 14 [Source:HGNC Symbol;Acc:HGNC:29266]	18	-0.228918881767812	3.45726728661833	0.290415020728001	0.456609591995436
ENSG00000123395	ATG101	protein_coding	autophagy related 101 [Source:HGNC Symbol;Acc:HGNC:25679]	12	0.263217537170424	3.72640977655628	0.290427240488063	0.456609591995436
ENSG00000285230	RALY-AS1	lncRNA	RALY antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50743]	20	0.296667316325136	1.55105128741525	0.290525732676166	0.456702625620462
ENSG00000123268	ATF1	protein_coding	activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]	12	0.191573377933019	4.07761786629572	0.290541425826846	0.456702625620462
ENSG00000163694	RBM47	protein_coding	RNA binding motif protein 47 [Source:HGNC Symbol;Acc:HGNC:30358]	4	-0.188005374547992	6.3287388066761	0.29063657816509	0.456808949626387
ENSG00000165487	MICU2	protein_coding	mitochondrial calcium uptake 2 [Source:HGNC Symbol;Acc:HGNC:31830]	13	0.283664518471282	5.09801967497033	0.290776999730485	0.456890945064108
ENSG00000113648	H2AFY	protein_coding	H2A histone family member Y [Source:HGNC Symbol;Acc:HGNC:4740]	5	-0.158305344785322	7.53655755482305	0.290791656707291	0.456890945064108
ENSG00000198176	TFDP1	protein_coding	transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]	13	-0.166343871150731	6.10804844987854	0.290797955308266	0.456890945064108
ENSG00000185414	MRPL30	protein_coding	mitochondrial ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:14036]	2	-0.175667087592292	5.76868264767496	0.290848205110245	0.456890945064108
ENSG00000072954	TMEM38A	protein_coding	transmembrane protein 38A [Source:HGNC Symbol;Acc:HGNC:28462]	19	-0.339756499688107	3.2939280079505	0.290856561366091	0.456890945064108
ENSG00000240024	LINC00888	transcribed_unprocessed_pseudogene	long intergenic non-protein coding RNA 888 [Source:HGNC Symbol;Acc:HGNC:48575]	3	-0.207251870415588	3.94648694623005	0.290875394683034	0.456890945064108
ENSG00000136159	NUDT15	protein_coding	nudix hydrolase 15 [Source:HGNC Symbol;Acc:HGNC:23063]	13	0.225373296813134	3.84681830137772	0.290881364747813	0.456890945064108
ENSG00000102935	ZNF423	protein_coding	zinc finger protein 423 [Source:HGNC Symbol;Acc:HGNC:16762]	16	-0.218436765780916	7.19562704261039	0.291020142141335	0.457065686730489
ENSG00000246250	AC087521.2	lncRNA	novel transcript	11	-0.385648335186133	1.39647365317681	0.291063942911513	0.457091242608792
ENSG00000243364	EFNA4	protein_coding	ephrin A4 [Source:HGNC Symbol;Acc:HGNC:3224]	1	-0.247917378286956	3.73514537766653	0.291164553583153	0.457206000349412
ENSG00000124209	RAB22A	protein_coding	RAB22A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9764]	20	0.241224233094669	5.95136221375096	0.291210617337742	0.457235091279042
ENSG00000150527	MIA2	protein_coding	MIA SH3 domain ER export factor 2 [Source:HGNC Symbol;Acc:HGNC:18432]	14	0.200502333281687	4.85438042757905	0.291294660951779	0.457323803937531
ENSG00000058804	NDC1	protein_coding	NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]	1	-0.210612537198234	5.65888639813774	0.291361158249274	0.45738495523976
ENSG00000108924	HLF	protein_coding	HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]	17	-0.424837087030108	0.787859771852099	0.291622075506176	0.457751270722683
ENSG00000162396	PARS2	protein_coding	prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]	1	-0.217727080058231	3.73341895850419	0.291670519922532	0.45778403561714
ENSG00000189403	HMGB1	protein_coding	high mobility group box 1 [Source:HGNC Symbol;Acc:HGNC:4983]	13	0.232627220592177	7.48115056627949	0.291805694306612	0.45795290626342
ENSG00000138036	DYNC2LI1	protein_coding	dynein cytoplasmic 2 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:24595]	2	0.226240875933633	4.17100923991902	0.291898884880061	0.458055862824736
ENSG00000179902	C1orf194	protein_coding	chromosome 1 open reading frame 194 [Source:HGNC Symbol;Acc:HGNC:32331]	1	-0.224335072060527	2.8790221329303	0.292009167069751	0.45818561803309
ENSG00000242779	ZNF702P	transcribed_processed_pseudogene	zinc finger protein 702, pseudogene [Source:HGNC Symbol;Acc:HGNC:25775]	19	0.253929117547344	4.93160605903708	0.292099122663482	0.458244425789362
ENSG00000164087	POC1A	protein_coding	POC1 centriolar protein A [Source:HGNC Symbol;Acc:HGNC:24488]	3	-0.2067348230153	3.3739054493046	0.292121226588816	0.458244425789362
ENSG00000084072	PPIE	protein_coding	peptidylprolyl isomerase E [Source:HGNC Symbol;Acc:HGNC:9258]	1	0.178228139142599	4.85828440557325	0.292129441518935	0.458244425789362
ENSG00000120616	EPC1	protein_coding	enhancer of polycomb homolog 1 [Source:HGNC Symbol;Acc:HGNC:19876]	10	-0.178566717127147	5.11259225069325	0.292179544535762	0.458279723925164
ENSG00000174738	NR1D2	protein_coding	nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]	3	0.27628117693698	4.63077353370307	0.292243485298452	0.458333018807325
ENSG00000133316	WDR74	protein_coding	WD repeat domain 74 [Source:HGNC Symbol;Acc:HGNC:25529]	11	-0.26002428997729	4.02961749487121	0.29226873061503	0.458333018807325
ENSG00000144848	ATG3	protein_coding	autophagy related 3 [Source:HGNC Symbol;Acc:HGNC:20962]	3	0.257134234908487	4.02398131513182	0.292302994537615	0.458343462206305
ENSG00000162928	PEX13	protein_coding	peroxisomal biogenesis factor 13 [Source:HGNC Symbol;Acc:HGNC:8855]	2	-0.195885248262713	5.13217035219127	0.292345970703111	0.458367563508447
ENSG00000176624	MEX3C	protein_coding	mex-3 RNA binding family member C [Source:HGNC Symbol;Acc:HGNC:28040]	18	-0.163621497561781	6.32622926107812	0.292380956711383	0.458379133720688
ENSG00000117751	PPP1R8	protein_coding	protein phosphatase 1 regulatory subunit 8 [Source:HGNC Symbol;Acc:HGNC:9296]	1	0.175980353053931	5.58884804161716	0.292542802379227	0.458589566720608
ENSG00000144021	CIAO1	protein_coding	cytosolic iron-sulfur assembly component 1 [Source:HGNC Symbol;Acc:HGNC:14280]	2	-0.157263439284592	6.52835065085065	0.292839783268513	0.45901177772023
ENSG00000121957	GPSM2	protein_coding	G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501]	1	-0.217818027041286	4.14366292073382	0.293004279777953	0.459226265946113
ENSG00000196230	TUBB	protein_coding	tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	6	-0.177465586574932	10.590858138583	0.293075544117233	0.459294604485375
ENSG00000114744	COMMD2	protein_coding	COMM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24993]	3	0.180589781842797	5.65984195334653	0.293447370732263	0.459833913140665
ENSG00000165494	PCF11	protein_coding	PCF11 cleavage and polyadenylation factor subunit [Source:HGNC Symbol;Acc:HGNC:30097]	11	0.185031398196567	5.50506507465519	0.29364463929382	0.46009961223314
ENSG00000125741	OPA3	protein_coding	outer mitochondrial membrane lipid metabolism regulator OPA3 [Source:HGNC Symbol;Acc:HGNC:8142]	19	0.181569135627021	5.18714078052685	0.293765961032784	0.460246274484652
ENSG00000119041	GTF3C3	protein_coding	general transcription factor IIIC subunit 3 [Source:HGNC Symbol;Acc:HGNC:4666]	2	0.234423649745524	5.06480562950511	0.293849308909962	0.460333420619022
ENSG00000273472	AC096733.2	lncRNA	novel transcript	4	-0.404865800582461	1.79027109550234	0.294089017499514	0.460665476090748
ENSG00000131828	PDHA1	protein_coding	pyruvate dehydrogenase E1 alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:8806]	X	0.170374092373302	5.62193108285125	0.294180427040422	0.460765192960962
ENSG00000257365	FNTB	protein_coding	farnesyltransferase, CAAX box, beta [Source:HGNC Symbol;Acc:HGNC:3785]	14	0.270286759969135	2.83142501545185	0.294236047601848	0.460778332769398
ENSG00000127452	FBXL12	protein_coding	F-box and leucine rich repeat protein 12 [Source:HGNC Symbol;Acc:HGNC:13611]	19	0.186592583116153	4.81767360350706	0.294244318378338	0.460778332769398
ENSG00000164941	INTS8	protein_coding	integrator complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:26048]	8	-0.192020873922872	5.12138587205629	0.294291862205252	0.460809324788382
ENSG00000104879	CKM	protein_coding	creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]	19	0.774950641746247	1.27874329291037	0.294321905904722	0.460812911423102
ENSG00000100596	SPTLC2	protein_coding	serine palmitoyltransferase long chain base subunit 2 [Source:HGNC Symbol;Acc:HGNC:11278]	14	0.198331783847408	6.15157869711597	0.29454919855094	0.461125296317161
ENSG00000139624	CERS5	protein_coding	ceramide synthase 5 [Source:HGNC Symbol;Acc:HGNC:23749]	12	0.174331660580015	5.7767278036563	0.294717163247811	0.461340788163092
ENSG00000224877	NDUFAF8	protein_coding	NADH:ubiquinone oxidoreductase complex assembly factor 8 [Source:HGNC Symbol;Acc:HGNC:33551]	17	0.200124853652028	3.87798160342479	0.294742416335466	0.461340788163092
ENSG00000103550	KNOP1	protein_coding	lysine rich nucleolar protein 1 [Source:HGNC Symbol;Acc:HGNC:34404]	16	0.18268231726129	4.44522486405862	0.294823253431688	0.461420321398368
ENSG00000178234	GALNT11	protein_coding	polypeptide N-acetylgalactosaminyltransferase 11 [Source:HGNC Symbol;Acc:HGNC:19875]	7	0.177831377395623	5.76180692342721	0.29488360278778	0.461420321398368
ENSG00000075213	SEMA3A	protein_coding	semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723]	7	0.365961244149584	5.00853497322892	0.294890791091665	0.461420321398368
ENSG00000010219	DYRK4	protein_coding	dual specificity tyrosine phosphorylation regulated kinase 4 [Source:HGNC Symbol;Acc:HGNC:3095]	12	0.209771044671127	4.38379909109657	0.294904387537911	0.461420321398368
ENSG00000103121	CMC2	protein_coding	C-X9-C motif containing 2 [Source:HGNC Symbol;Acc:HGNC:24447]	16	-0.197671442790033	3.81075222140255	0.29504098644648	0.461590552997018
ENSG00000169976	SF3B5	protein_coding	splicing factor 3b subunit 5 [Source:HGNC Symbol;Acc:HGNC:21083]	6	0.169914461378317	5.95503421966918	0.295075552976257	0.461601138271884
ENSG00000081479	LRP2	protein_coding	LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]	2	0.185991870150928	6.93160337867599	0.295336499336486	0.461965825245691
ENSG00000187783	TMEM72	protein_coding	transmembrane protein 72 [Source:HGNC Symbol;Acc:HGNC:31658]	10	-0.28747970203109	2.46107143071555	0.295396178498393	0.462015650695866
ENSG00000131653	TRAF7	protein_coding	TNF receptor associated factor 7 [Source:HGNC Symbol;Acc:HGNC:20456]	16	-0.197784722653476	6.5660654289213	0.295526307033184	0.462175643023357
ENSG00000197180	AC244090.1	lncRNA	novel transcript	X	0.373879071020929	1.35795671137037	0.295572457960075	0.462195253149514
ENSG00000226696	LENG8-AS1	lncRNA	LENG8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40705]	19	-0.337670394925775	1.40156494619669	0.295621586597049	0.462195253149514
ENSG00000178075	GRAMD1C	protein_coding	GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]	3	-0.313334028720768	1.22625537519269	0.295622355363035	0.462195253149514
